ProductID,ProductName,ProductBrand,Gender,Price,NumImages,Description,PrimaryColor
10030885,Tulsattva Women Sea Green A-Line Dress,Tulsattva,Women,1077,5,"Sea Green printed woven A-line %S, has a mandarin collar, three-quarter sleeves, and flared hem", Green
10032587,HERE&NOW Women Black Printed Longline Hooded Padded Jacket,HERE&NOW,Women,5499,7,"Black printed longline padded jacket, has a hooded, 3 pockets, button and zip closure, long sleeves, straight hem, and polyester lining", Black
10033739,SHISEIDO 201 Cyber Beige VisionAiry Gel Lipstick 1.6 g,SHISEIDO,Women,2125,3,"Shade Number : 201Shade Name: Cyber Beige What it is:Using revolutionary Triple Gel Technology, this breakthrough formula allows high levels of pigment to converge with water for cushiony, comfortable, weightless color that stays put for six hours.What it does:This ultra-sleek lipstick bullet glides on to deliver bold, high-impact color in a single stroke. Available in 28 shades inspired by modern Tokyo. Dermatologist-tested.Features:Triple Gel Technology: Delivers a sensorial feel, true color payoff, and a weightless on the lips.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.", Beige
10018327,Ecko Unltd Men Olive Green & White Slim Fit Checked Casual Shirt,Ecko Unltd,Men,539,6,"Olive Green and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Green
10021543,SEJ by Nisha Gupta Red & Mustard Yellow Printed Tissue Holder,SEJ by Nisha Gupta,Unisex,699,3,Set Content: 1 tissue holderPattern: PrintedFinish: MatteMaterial: Wood, Red
10021509,Bitiya by Bhama Girls Blue Fit and Flare Dress,Bitiya by Bhama,Girls,699,5,"Blue striped woven fit and flare dress, has a round neck, short sleeves, button closure,, flared hem",Blue
10032613,HERE&NOW Men Grey Solid Lightweight Bomber Jacket,HERE&NOW,Men,1329,7,"Grey solid Lightweight bomber jacket, has a stand collar, 3 pockets, zip closure, long sleeves, straight hem, and polyester lining", Grey
10025555,Raymond Men Blue Solid Regular-Fit Single-Breasted Suit,Raymond,Men,5849,5,"Blue solid party suitBlue solid regular-fit blazer, has a peaked lapel, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hemA pair of blue solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.",Blue
10019061,XYXX Men Checkered Pack of 3 Checkmate Pure Cotton Boxer XYBOX3PCKN111,XYXX,Men,957,5,"Pack of 3 Navy, Grey &  Black  regular-fit checked boxers with a microfibre waistband.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Single back patch pocket to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..", Red
10019169,XYXX Men Checkered Pack of 3 Checkmate Pure Cotton Boxer XYBOX3PCKN105,XYXX,Men,957,5,"Pack of 3 Navy, Grey & Red regular-fit checked boxers with a microfibre waistband.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Single back patch pocket to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..", Red
10028265,Park Avenue Men Green Slim Fit Checked Casual Shirt,Park Avenue,Men,804,5,"Green checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Green
10029635,Next Look Men White & Blue Slim Fit Printed Casual Shirt,Next Look,Men,999,5,"White and Blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10029091,Geox Women Red Solid Leather Pumps,Geox,Women,3999,5,"A pair of red pointed toe pumps, has regular styling, backstrap detailLeather upperCushioned footbedTextured and patterned outsole, has a kitten heelWarranty: 6 monthsWarranty provided by brand/manufacturer", Red
10018915,SEJ by Nisha Gupta Mustard & Grey Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runner Type: Table runner Colour: Mustard and grey Fabric: Polycotton Shape: Rectangular Pattern: Floral Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Grey
10028533,Park Avenue Men Grey Regular Fit Solid Formal Trousers,Park Avenue,Men,959,5,"Grey solid mid-rise formal trousers, has a button closure, four pocketsDisclaimer: The stylist has paired this pair of trousers with a belt. This pair of trousers does not come with a belt.", Grey
10033791,SHISEIDO 514 Hyper Red ModernMatte Powder Lipstick 4 g,SHISEIDO,Women,2295,6,"Shade Name: Hyper RedWhat it isA weightless, full-coverage, matte lipstick that lends lips long-lasting, velvety color.What it doesThis non-drying formula delivers matte, full-coverage colour that feels utterly weightless and provides apowder-soft, airbrushed finish on lips.Features:A unique blend of waxes and oils melts and transforms into an ultra-thin, featherweight powder, while spherical pigments float across lips to blur imperfections.", Red
10030053,Next Look Men White & Beige Regular Fit Printed Casual Shirt,Next Look,Men,599,5,"White and beige printed casual shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket", White
10025229,Bering Women Blue Classic Sapphire Crystal Watches 14531-367,BERING,Women,19940,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Blue bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 3 yearsWarranty provided by brand/manufacturer Comes in a signature BERING case",Blue
10029111,Geox Men Brown Solid Leather Formal Derbys,Geox,Men,8499,5,"A pair of brown round-toed formal derbysLeather upperCushioned footbedTextured and patterned outsole, has a stacked heelWarranty: 6 monthsWarranty provided by brand/manufacturer", Brown
10028423,Park Avenue Men Pink Slim Fit Solid Formal Shirt,Park Avenue,Men,899,5,"Pink solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket", Pink
10030681,HRX by Hrithik Roshan Boys Mustard Yellow & Navy Blue Colourblocked Lifestyle Sweatshirt,HRX by Hrithik Roshan,Boys,559,5,Watch the game in comfort and style with the HRX Boy's Lifestyle Sweatshirt. The insulated layer keeps you warm and cozy while the Rapid Dry and Anti-microbial technology keep you sweat free and odor free throughout.FeaturesAthleisure sweatshirt for casual wearInsulated filling helps maintain body temperature even in very cold temperatures.Rapid Dry technology wicks sweat & dries fast.Anti-Microbial technology keeps odor-causing microbes away.Reflective logo print.Adjustable hood protects your ears and neck when you step outdoors.Opening: PulloverNeck: High HoodedSleeve: Full SleevesPrint: Colourblocked ,Blue
10024583,Raymond Men Blue Solid Regular-Fit Tuxedo Suit,Raymond,Men,4949,5,"Blue solid party suitBlue solid slim-fit tuxedo blazer, has a shawl collar, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hemA pair of blue solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.",Blue
10032871,DressBerry Women Black Printed Sweatshirt,DressBerry,Women,509,5,"Black printed sweatshirt, has a round neck, long sleevs, straight hem and embellished detail", Black
10030297,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,505,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10020911,HRX by Hrithik Roshan Boys Blue & Grey Colourblocked Active Training Sweatshirts,HRX by Hrithik Roshan,Boys,699,6,"Show 'em your sporty side with the HRX Boy's Training Sweatshirt. Lightweight, easy to style and versatile, this pullover sweatshirt was designed to be different.FeaturesTraining Sweatshirt for your daily workouts.Reflective logo printOpening: PulloverNeck: RoundSleeve: Full SleevesPrint: Colourblocked with printed detail",Blue
10032641,HERE&NOW Women Grey Melange Solid Bomber Jacket,HERE&NOW,Women,1139,7,"Grey melange solid bomber jacket, has a stand collar, long sleeves, zip closure, two pockets, ribbed hem and an attached lining", Grey
10029797,Force 10 Men Black Synthetic Running Shoes,Force 10,Men,1599,5,"A pair of black running sports shoes, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsole", Black
10021521,Puma Unisex Grey & Black Brand Logo Backpack,Puma,Unisex,1379,5,Grey and black backpackPadded haul loop1 main compartment with zip closurePadded backZip PocketPadded shoulder strap: PaddedWater-resistance: YesWarranty: 3 monthsWarranty provided by brand/manufacturer, Black
10027217,Sera Women Beige & Maroon Printed Kurta with Skirt,Sera,Women,1475,5,"Beige and maroon printed kurta with skirtBeige and maroon straight calf length kurta, has a round neck, sleeveless, straight hem, side slitsBlue Printed skirt, has partially elasticated waistband, slip-on closure", Beige
10033731,Shiseido 03 Floating Rose InnerGlow CheekPowder 4 g,SHISEIDO,Women,2340,3,"Shade Number: 03Shade Name:  Floating Rose       What it is:This blush and highlighter hybrid is the future of cheek color thanks to a unique cream-powder matrix system that helps this airy powder stay put for eight hours.What it does:In addition to the formula's high color payoff and superior glide, refined mica provides a lit-from-within glow. Similar to a silk kimono, this featherweight formula floats effortlessly over skin, delivering an instant, illuminating flush or a subtle contour without streaking. Available in ten light-reflecting shades.This product is dermatologist-tested. It is free of oil and fragrance.About the Brand: Shiseido is a global, Japanese cosmetics and skincare brand with unique Asian heritage, strong business innovation and positive country-of-origin effects. Shiseido makeup represents an exceptional collection of high-performance colors and textures, created to celebrate and enhance your natural beauty.", Rose
10032669,HERE&NOW Women Black Self-Striped Front-Open Sweater,HERE&NOW,Women,799,5,"Black front-open self-striped sweater, collarless, long sleeves, and asymmetric hem", Black
10021545,SEJ by Nisha Gupta Pink & Grey Wooden Printed Tissue Holder,SEJ by Nisha Gupta,Unisex,699,3,Set Content: 1 tissue holderPattern: PrintedColour: Pink and greyFinish: MatteMaterial: Wood, Pink
10034011,SHISEIDO Maru Fude Multi Face Brush,SHISEIDO,Women,2700,2,"What it isThe tapered shape of this tool is perfect for contouring, while the ultra-soft bristles make blending easier than ever. The uniquely tapered, round shape of this brush adapts to the contours of the face and is perfect for applying blush, bronzer, highlighter, and setting powder.What it is:Its carefully balanced blend of crimped and straight synthetic fibers replicate the texture of natural brush hairs. Handcrafted in Japan, this ergonomic tool features a revolutionary hidden core of densely packed, sturdy fibers surrounded by softer bristles for optimal blending.FeaturesHidden Core Technology: Densely packed bristles create a sturdy interior that is surrounded by a perimeter of soft, flexible fibers for easy blending and a streak-free finish.Synthetic Bristles: Compatible with all makeup textures, these animal-friendly fibers feature tapered tips that conform to fine lines and facial contours.Ergonomic Design: Crafted to fit comfortably in the hand, the modern design makes for controlled application.",
10019057,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN153,XYXX,Men,670,4,"Pack of 2 Blue & Yellow regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10035973,Fortune Men Tan Brown Formal Derbys,Fortune,Men,3499,5,"A pair of tan brown round-toed formal derbys, has central lace-upsPatent leather upperCushioned footbedTextured leather outsole, has a stacked heel", Brown
10030301,Next Look Men Brown & Grey Striped Polo Collar T-shirt,Next Look,Men,503,5,"Brown and Grey striped T-shirt, has a polo collar, short sleeves, and 1 pockets", Brown
10032465,HERE&NOW Women Navy Blue Printed Puffer Jacket,HERE&NOW,Women,1469,7,"Navy Blue and Grey printed puffer jacket, has a hooded, 3 pockets, zip closure, long sleeves, straight hem, and polyester",Blue
10029303,Geox Women Beige Perforated Leather Sneakers,Geox,Women,3499,5,"A pair of round-toe beige sneakers, has regular styling, lace-up detailLeather upper with perforationsCushioned footbedTextured and patterned outsoleEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer", Beige
10033677,SHISEIDO 311 Vinyl Nude LacquerInk Lip Shine 6 ml,SHISEIDO,Women,1870,4,"Shade Number : 311Shade Name: Vinyl NudeWhat Is It:A featherweight lip shine where high-intensity pigment meets the luminosity of a gloss.What It Does:The unique blend of oils in this hybrid formula offers the shine and comfort of a gloss, while smoothing polymers provide the durable, hydrating color of a lipstick.A custom, concave applicator hugs the contours of the mouth and dispenses the perfect amount of pigment that can be worn alone or layered over other lip products for extra dimension and sheen.Available in 11 shades, this full-coverage fluid deposits inky color with a vivid, vinyl finish.This product is dermatologist-tested.",
10029039,Geox Women Black Solid Leather Open Toe Flats,Geox,Women,3499,5,"A pair of black open-toed flats, has regular styling, backstrap detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by brand/manufacturer", Black
10032479,HERE&NOW Women Beige Self Design Bomber Jacket,HERE&NOW,Women,1199,7,"Beige self-design bomber jacket, has a mandarin collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining", Beige
10032059,DressBerry Women Red Printed Sweatshirt,DressBerry,Women,699,5,"Red printed sweatshirt, has a round neck, long sleeves, ribbed hem", Red
10035387,Anekaant Yellow Solid Shoulder Bag,Anekaant,Women,824,5,"Yellow solid shoulder bag, has a zip closure1 main compartment, 3 inner pocketsTablet sleeve: NoTwo Handles", Yellow
10018895,SEJ by Nisha Gupta Red Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runnerType: Table runnerColour: RedFabric: PolycottonShape: RectangularPattern: FloralDisclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Red
10019233,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Illuminati Briefs XYBRF2PCKN274,XYXX,Men,628,4,"Pack of 2 briefs in Navy with contoured front pouch and anti-microbial finish that prevents odours and rashes.
10028151,Park Avenue Men Blue Regular Fit Checked Formal Shirt,Park Avenue,Men,1119,5,"Blue checked formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue
1002020,Flying Machine Navy & White Checked Reversible Casual Shirt,Flying Machine,Men,2099,5,"Navy blue and white reversible casual shirtNavy blue, white and red outer with checked pattern throughout, has a spread collar, a full press-button placket, long sleeves, a patch pocket, and a curved hemNavy blue reversible inner, has a spread collar, a full press-button placket, long sleeves, a patch pocket, and a curved hem", White
10018925,ExclusiveLane Brown Handmade Shelf With Magnetic Key Holder,ExclusiveLane,Unisex,1358,5,Set Content: One keyholderColour: BrownPattern: OwlType: Shelf with magnetic keyholderFEATURES:FEATURES:- Perfect to organize all your keys at one place.- Can also be used as a wall shelf to showcase your small decorative items.- Acts as a wall decor & enhances the beauty of your wall.- The owl block is hand engraved in sheesham wood attached to the key holder.- Made in Sheesham Wood.- Comes with 5 strong embedded magnetic discs to hold up to 5 keys.- The product has been made by hand and may have slight irregularities that are a natural outcome of the human involvement in the process., Brown
10019203,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN128,XYXX,Men,967,5,"Pack of 3 Blue regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10033429,Carlton London Women Green Solid A-Line Top,Carlton London,Women,760,5,"Green solid woven A-line top, has a tie-up neck, and three-quarter sleeves with embroidered detail", Green
10030019,Next Look Men Blue Regular Fit Solid Casual Shirt,Next Look,Men,549,5,"Blue solid casual shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10032727,HERE&NOW Women Grey Solid Bomber Jacket,HERE&NOW,Women,1399,7,"Grey solid jacket, has a mandarin collar, print on the back, 3 pockets, zip closure, long sleeves, straight hem, and polyester lining", Grey
10021359,shaze Women Silver-Plated CZ-Studded Finger Ring,shaze,Women,1990,5," Silver-plated CZ-studded finger ring, has stylised-shaped design ", Silver
10032837,HERE&NOW Women Lavender Solid Bomber Jacket,HERE&NOW,Women,1399,7,"Lavender solid jacket, has a mandarin collar, print on the back, 3 pockets, zip closure, long sleeves, straight hem, and polyester lining", Lavender
10018899,SEJ by Nisha Gupta Green Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runnerType: Table runnerColour: GreenFabric: PolycottonShape: RectangularPattern: PrintedDisclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings., Green
10026125,MASPAR White Printed Single Bed Duvet Cover,MASPAR,Unisex,4299,3,Set content: 1 duvet cover Size: Single bed Colour: White Pattern: Geometric GSM: 250 GSM, White
10019833,Carlton London Women Green Regular Fit Solid Casual Shirt,Carlton London,Women,674,5,"Green solid casual shirt, has a spread collar, three-quarter sleeves, button placket, curved hem", Green
10027225,Sera Women Off-White & Blue Printed Kurti with Skirt,Sera,Women,1475,5,"Off-White and blue printed kurta with skirtOff-White and blue straight calf length kurta, has a round neck, three-quarter sleeves, straight hem, side slitsBlue Printed skirt, has partially elasticated waistband, slip-on closure",Blue
10028195,Park Avenue Men Pink Slim Fit Solid Formal Shirt,Park Avenue,Men,1034,5,"Pink solid formal shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Pink
10018323,Ecko Unltd Men Olive Green & White Slim Fit Checked Casual Shirt,Ecko Unltd,Men,539,6,"Olive Green and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Green
10033651,SHISEIDO 205 Pixel Pink VisionAiry Gel Lipstick 1.6 g,SHISEIDO,Women,2125,4,"Shade Number : 205Shade Name: Pixel PinkWhat it is:Using revolutionary Triple Gel Technology, this breakthrough formula allows high levels of pigment to converge with water for cushiony, comfortable, weightless color that stays put for six hours.What it does:This ultra-sleek lipstick bullet glides on to deliver bold, high-impact color in a single stroke. Available in 28 shades inspired by modern Tokyo. Dermatologist-tested.Features:Triple Gel Technology: Delivers a sensorial feel, true color payoff, and a weightless on the lips.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.", Pink
10018917,SEJ by Nisha Gupta Red & Blue Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runner Type: Table runner Colour: Red and blue Fabric: Polycotton Shape: Rectangular Pattern: Printed Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.,Blue
10028011,Park Avenue Men Blue Slim Fit Striped Formal Shirt,Park Avenue,Men,854,5,"Blue striped formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket",Blue
10021557,SEJ by Nisha Gupta Blue & Pink Printed Tissue Holder,SEJ by Nisha Gupta,Unisex,699,3,Set Content: 1 tissue holderPattern: PrintedColour: Blue and pinkFinish: MatteMaterial: Wood,Blue
10019763,Carlton London Women Blue Solid Top,Carlton London,Women,629,5,"Blue solid woven regular top, has a round neck, and three-quarter sleeves with tie-ups",Blue
10030679,HRX Boys Black Printed Rapid Dry Training Sweatshirts,HRX by Hrithik Roshan,Boys,1399,7,Commit to your workouts with the HRX Boy's Training Sweatshirt. This pullover styled sweatshirt keeps you warm throughout your workout while the graphic print makes a smart style statementFeaturesTraining Sweatshirt for your daily workoutsReflective logo printOpening: PulloverNeck: RoundSleeve: Full SleevesPrint: PrintedMaterial and CareKnit Sweatshirt, Black
10019195,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN142,XYXX,Men,967,5,"Pack of 3 Black, White & Light Blue regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10030339,Geox Men Camel Brown Solid Suede Boat Shoes,Geox,Men,4499,5,"A pair of square toe camel brown boat shoes with bow detail, has regular styling, slip-on detailSuede upperCushioned footbedTextured and patterned outsoleEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer", Brown
10018209,Puma Unisex White Leather Puma Smash v2 L Plus Puma White-Puma Whi Sneakers,Puma,Unisex,3399,5,"Product Design Details:A pair of round-toe white sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", White
10032563,HERE&NOW Women Mustard Solid Bomber Jacket,HERE&NOW,Women,999,7,"Mustard solid jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester", Mustard
10021339,shaze Women Silver-Plated Cubic Zirconia Studded Finger Ring,shaze,Women,3690,4,Silver-plated Cubic Zirconia tudded circular-shaped finger ring, Silver
10030193,Next Look Men Blue Slim Fit Solid Formal Shirt,Next Look,Men,499,5,"Blue solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10027559,Park Avenue Men Blue Regular Fit Solid Formal Shirt,Park Avenue,Men,1119,5,"Blue solid formal shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
1002027,Flying Machine Navy & Maroon Checked Casual Shirt,Flying Machine,Men,1999,5,"Navy and maroon checked casual shirt, has a semi-cutaway collar, a full button placket, long sleeves with elbow patches, two patch pockets with button-and-flap closures, and a curved hem", Maroon
10030003,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,499,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10033721,SHISEIDO 310 Honey Flash Lacquer Ink Lip Shine 6 ml,SHISEIDO,Women,1870,5,"Shade Name: Honey FlashWhat it is:The unique blend of oils in this hybrid formula offers the shine and comfort of a gloss, while smoothing polymers provide the durable, hydrating color of a lipstick.What it does:A custom, concave applicator hugs the contours of the mouth and dispenses the perfect amount of pigment that can be worn alone or layered over other lip products for extra dimension and sheen. Available in 12 shades, this full-coverage fluid deposits inky color with a vivid, vinyl finish.",
10028945,MSC Women Grey Embellished Open Toe Flats,MSC,Women,679,5,"A pair of grey open-toed flats, has regular styling, velcro detailSynthetic upperCushioned footbedTextured and patterned outsole", Grey
10032653,HERE&NOW Women White Solid Bomber Jacket,HERE&NOW,Women,1399,7,"White solid jacket, has a mandarin collar, print on the back, 3 pockets, zip closure, long sleeves, straight hem, and polyester lining", White
10018905,SEJ by Nisha Gupta Blue & Grey Printed Table Runner,SEJ by Nisha Gupta,Unisex,599,3,Set content: One runner Type: Table runner Colour: Blue and grey Fabric: Polycotton Shape: Rectangular Pattern: Floral Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.,Blue
10028455,Park Avenue Men Purple Slim Fit Self Design Formal Shirt,Park Avenue,Men,1599,5,"Purple self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Purple
10035621,Healers Women Blue Solid T-Strap Flats,Healers,Women,2249,5,"A pair of blue open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole",Blue
10021469,Harvard Men Green Mesh Running Shoes,Harvard,Men,2699,5,"A pair of green running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 30 daysWarranty provided by brand/manufacturer", Green
10029835,Force 10 Men Navy Blue Sneakers,Force 10,Men,629,5,"A pair of round-toe navy blue sneakers, has regular styling, lace-up detailSynthetic Leather upperCushioned footbedTextured and patterned outsole",Blue
10033631,SHISEIDO 04 Kaigan Street Waters Essentialist Eye Shadow Palette 5.2 g,SHISEIDO,Women,2380,4,"Shade Number : 04Shade Name:  Kaigan Street Waters        What Is It:Harnessing over 145 years of Japanese beauty wisdom, Shiseido Essentialist Eye Palette is the perfect way to embrace beauty. These eyeshadow palettes are made with an innovative cream powder matrix system, which provides pure, silky color that lasts 12 hours without creasing.What it does:Soft, spherical powders create a smooth, second-skin effect, while a transparent base eliminates any chalkiness.These weightless formulas are offered in an array of finishes that range from soft mattes to shimmering metallics.Inspired by Tokyo's iconic streets, each ultra-slim palette contains four coordinating colors that can be used to create countless eye looks.Available in 6 shade harmonies.This product is dermatologist- and ophthalmologist-tested.About the Brand: Shiseido is a global, Japanese cosmetics and skincare brand with unique Asian heritage, strong business innovation and positive country-of-origin effects. Shiseido makeup represents an exceptional collection of high-performance colors and textures, created to celebrate and enhance your natural beauty.",
10029809,Force 10 Men Black Running Shoes,Force 10,Men,1599,5,"A pair of black running sports shoes, has regular styling, lace-up detailTextile upperCushioned footbedTextured and patterned outsole", Black
10021167,MBE Women Magenta Block Print Woven Design Anarkali Kurta,MBE,Women,867,5,"Magenta woven design anarkali kurta, has a round neck, three-quarter sleeves, flared hem", Magenta
10027313,Park Avenue Men Brown Solid Slim-Fit Single-Breasted Formal Blazer,Park Avenue,Men,4634,5,"Brown solid slim-fit blazer, has a notched lapel, single-breasted with double button closures, long sleeves, three pockets, an attached lining and a double vented back hem", Brown
10027279,Tokyo Talkies Women Navy Blue Slim Fit Solid Casual Shirt,Tokyo Talkies,Women,559,5,"Navy Blue solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, two welt pockets",Blue
10035427,Anekaant Blue & Off-White Self Design Shoulder Bag,Anekaant,Women,824,5,"Blue self design shoulder bag, has a zip closure1 main compartment, 3 inner pocketsTablet sleeve: NoTwo Handles",Blue
10035383,Anekaant Multicoloured Self Design Sling Bag,Anekaant,Women,799,5,"Multicoloured self design sling bag, has a zip closure1 main compartment, 3 inner pocketsTablet sleeve: No", Red
10030349,Geox Men Navy Blue Suede Slip-On Sneakers,Geox,Men,5999,5,"A pair of round-toe navy blue slip-on sneakers, has regular styling, slip-on detailSuede upperCushioned footbedTextured and patterned outsoleEngineered with waterproof lining Warranty: 6 monthsWarranty provided by brand/manufacturer",Blue
10020707,Rocia Women Black Solid Open Toe Flats,Rocia,Women,1592,5,"A pair of black open-toed flats, has regular styling, closed back detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
10021567,SEJ by Nisha Gupta Pink Printed Floral Wooden Tissue Holder,SEJ by Nisha Gupta,Unisex,699,3,Set Content: Printed Floral Wooden Tissue HolderPattern: PrintedFinish: MatteMaterial: Wood, Pink
10018931,ExclusiveLane 'Owl 'n' Roll' Hand Carved Kitchen Tissue Roll Holder In Sheesham Wood,ExclusiveLane,Unisex,1239,5,"Pattern: TexturedFinish: MatteMaterial: WoodFEATURES:- This tissue roll holder is ideal for day to day use in kitchen.- The tissue roll dispenser is hand carved in wooden owl motif attached to the holder.- Hand Carved in Sheesham Wood.- The product has been made by hand and may have slight irregularities that are a natural outcome of the human involvement in the process.- Comes in dark brown color.- Comes in 5.4"" (L), 5.9"" (W), 10.9"" (H) Inches in size.",
10019875,Carlton London Women White & Black Checked Wrap Dress,Carlton London,Women,940,5,"White, black and mustard yellow checked woven wrap dress, has a V-neck, short extended sleeves, an attached lining, and flared hemComes with a belt", Black
10032595,HERE&NOW Men Navy Blue Colourblocked Puffer Jacket,HERE&NOW,Men,1942,8,"Navy blue and red colourblocked puffer jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining",Blue
10035873,MSC Women Rose Gold-Toned Woven Design Open Toe Flats,MSC,Women,649,5,"A pair of rose gold-toned round-toe flats, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole", Gold
10024521,SEJ by Nisha Gupta Turquoise-Blue & Pink Printed Table Placemat,SEJ by Nisha Gupta,Unisex,399,3,Set content: 1 table mat Shape: Rectangle Colour: Turquoise-blue and pink Pattern: Printed Suitable For: 1 seater table Material: Cotton ,Blue
